team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Paquito,Rafaela,Nana,Moskov,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,42.92,48.91,43.72,53.09,51.91,0.17,0.18,0.46,1.95,1.56,0.02,0.09,0.2,0.56,68.18,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.58,39.48,50.74,58.48,50.99,Minsitthar,Barats,Valir,Yi Sun-shin,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,48.25,48.85,46.64,49.16,0.41,0.11,0.73,1.37,0.31,0.39,0.03,0.66,7.37,2.75,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81,50.58,55.02,51.43,41.12,44.15036967219715,55.84963032780285,Kalah
Sun,Gloo,Novaria,Wanwan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.25,51.3,51.18,56.31,49.21,0.67,1.27,1.24,0.73,2.85,0.83,48.94,0.7,2.19,39.65,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.86,55.98,62.82,37.41,70.23,Badang,Floryn,Aurora,Kimmy,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.24,58.82,48.73,47.56,46.55,2.68,1.43,0.42,1.64,1.12,23.6,82.78,0.03,12.28,78.34,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,77.83,63.22,51.82,64.9,46.0,46.79952826157554,53.20047173842446,Kalah
Aldous,Chip,Valentina,Granger,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,53.14,45.89,43.91,49.34,0.18,0.5,0.53,3.31,0.12,0.06,20.96,0.28,20.91,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93,56.04,52.09,71.36,39.02,Aulus,Akai,Cyclops,Claude,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.74,48.99,50.14,46.44,48.06,0.06,0.32,0.36,0.62,0.82,0.03,0.08,0.05,0.04,59.41,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.52,40.9,51.65,33.14,51.56,57.040611504227414,42.95938849577259,Menang
Fredrinn,Akai,Alice,Granger,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,48.99,53.88,43.91,48.74,1.27,0.32,0.39,3.31,0.28,6.59,0.08,1.38,20.91,0.19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.2,40.9,53.2,71.36,50.44,Guinevere,Rafaela,Eudora,Beatrix,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,48.91,49.87,48.35,49.16,0.63,0.18,0.45,0.63,0.31,0.15,0.09,0.61,0.06,2.75,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.37,39.48,52.52,33.81,41.12,55.17474149305022,44.82525850694977,Menang
Silvanna,Johnson,Novaria,Yi Sun-shin,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.03,47.19,51.18,46.64,49.1,0.14,0.43,1.24,1.37,0.69,0.02,0.2,0.7,7.37,0.15,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.51,51.48,62.82,51.43,44.65,Minsitthar,Edith,Lunox,Moskov,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,50.72,50.16,53.09,48.74,0.41,0.26,0.65,1.95,0.28,0.39,0.04,0.09,0.56,0.19,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.81,50.82,44.56,58.48,50.44,50.449838187702255,49.550161812297745,Menang
Aldous,Gloo,Kadita,Hanabi,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,51.3,51.09,46.9,49.34,0.18,1.27,0.28,0.4,0.12,0.06,48.94,0.04,0.12,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93,55.98,51.13,41.08,39.02,Roger,Angela,Yve,Karrie,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,51.48,51.9,47.43,49.21,0.19,2.21,0.18,0.68,2.85,0.03,4.54,0.04,0.22,39.65,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.37,63.0,50.37,44.05,70.23,43.51114235134854,56.48885764865147,Kalah
Yu Zhong,Tigreal,Esmeralda,Hanabi,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,45.0,42.11,46.9,50.65,0.56,1.54,0.21,0.4,0.2,0.05,0.95,0.04,0.12,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07,52.0,47.74,41.08,40.2,X.Borg,Atlas,Chang'e,Popol and Kupa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.43,46.12,48.67,55.45,50.86,0.57,0.28,1.0,0.37,0.3,0.11,0.06,0.23,0.28,0.26,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.94,39.64,57.62,43.36,41.28,49.513374245287686,50.486625754712314,Kalah
Freya,Gatotkaca,Novaria,Natan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,52.56,51.18,51.27,46.94,0.64,1.76,1.24,1.51,0.45,22.75,1.06,0.7,4.8,0.87,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.67,66.47,62.82,55.96,41.67,Guinevere,Mathilda,Cyclops,Miya,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,51.69,50.14,49.61,49.21,0.63,1.8,0.36,0.56,2.85,0.15,30.71,0.05,0.37,39.65,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.37,61.58,51.65,43.52,70.23,50.62322879552216,49.37677120447784,Menang
Roger,Diggie,Nana,Karrie,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,55.58,43.72,47.43,49.34,0.19,0.2,0.46,0.68,0.12,0.03,1.21,0.2,0.22,0.13,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.37,41.79,50.74,44.05,39.02,Lukas,Edith,Lylia,Bruno,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,50.72,46.06,50.86,49.21,2.04,0.26,0.45,0.36,2.85,70.05,0.04,0.04,0.04,39.65,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.13,50.82,51.32,41.86,70.23,39.9557588727675,60.04424112723251,Kalah
Argus,Faramis,Aurora,Bruno,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,54.85,48.73,50.86,46.55,0.46,0.22,0.42,0.36,1.12,1.53,0.11,0.03,0.04,78.34,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,53.67,51.82,41.86,46.0,Masha,Hylos,Cyclops,Layla,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,48.87,50.14,48.9,42.57,0.25,1.24,0.36,0.83,0.45,0.22,0.82,0.05,0.64,0.08,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.91,50.14,51.65,46.03,30.28,52.868617326448664,47.131382673551336,Menang
Argus,Johnson,Novaria,Kimmy,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,47.19,51.18,47.56,48.27,0.46,0.43,1.24,1.64,0.34,1.53,0.2,0.7,12.28,0.17,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,51.48,62.82,64.9,32.9,Fredrinn,Hylos,Alice,Clint,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.82,48.87,53.88,50.02,50.65,1.27,1.24,0.39,1.47,0.2,6.59,0.82,1.38,1.12,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,50.14,53.2,52.82,40.2,50.72915874102817,49.27084125897183,Menang
Yu Zhong,Faramis,Vale,Miya,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,54.85,48.49,49.61,42.57,0.56,0.22,0.24,0.56,0.45,0.05,0.11,0.02,0.37,0.08,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07,53.67,49.95,43.52,30.28,Lapu-Lapu,Kaja,Valentina,Bruno,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,51.28,45.89,50.86,49.64,0.2,0.2,0.53,0.36,1.27,0.01,0.08,0.28,0.04,0.92,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83,50.39,52.09,41.86,50.68,47.652879088136494,52.3471209118635,Kalah
Aldous,Lolita,Kadita,Layla,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,59.25,51.09,48.9,50.65,0.18,0.22,0.28,0.83,0.2,0.06,0.28,0.04,0.64,0.09,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93,53.0,51.13,46.03,40.2,Argus,Minotaur,Vexana,Granger,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,52.15,50.02,43.91,51.54,0.46,0.39,0.94,3.31,1.65,1.53,0.07,0.09,20.91,70.28,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,54.55,59.42,71.36,51.99,41.96197632488154,58.03802367511847,Kalah
Minsitthar,Belerick,Chang'e,Kimmy,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,47.98,48.67,47.56,46.94,0.41,0.8,1.0,1.64,0.45,0.39,0.62,0.23,12.28,0.87,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81,45.46,57.62,64.9,41.67,Julian,Barats,Odette,Ixia,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.35,48.25,50.6,50.93,48.27,1.43,0.11,0.3,0.33,0.34,13.91,0.03,0.03,0.11,0.17,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,50.58,51.18,41.59,32.9,53.50564290601357,46.49435709398643,Menang
Roger,Baxia,Eudora,Melissa,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,50.8,49.87,53.4,49.21,0.19,0.05,0.45,0.62,2.85,0.03,0.02,0.61,1.46,39.65,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.37,38.74,52.52,45.37,70.23,Lapu-Lapu,Grock,Gord,Beatrix,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,46.42,50.73,48.35,49.1,0.2,0.09,0.28,0.63,0.69,0.01,0.02,0.07,0.06,0.15,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.83,47.83,51.03,33.81,44.65,55.034137964463284,44.96586203553672,Menang
Lukas,Angela,Zhuxin,Clint,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.42,51.48,49.6,50.02,49.16,2.04,2.21,1.21,1.47,0.31,70.05,4.54,34.61,1.12,2.75,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13,63.0,53.44,52.82,41.12,Balmond,Grock,Cecilion,Lesley,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,40.53,46.42,50.0,41.59,48.27,0.25,0.09,2.84,0.34,0.34,0.16,0.02,4.34,0.06,0.17,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67,47.83,76.83,48.88,32.9,57.781205389584464,42.21879461041553,Menang
Phoveus,Atlas,Esmeralda,Ixia,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.84,46.12,42.11,50.93,48.06,1.68,0.28,0.21,0.33,0.82,5.31,0.06,0.04,0.11,59.41,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18,39.64,47.74,41.59,51.56,Ruby,Grock,Kagura,Karrie,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,46.42,48.89,47.43,50.65,0.82,0.09,0.69,0.68,0.2,0.1,0.02,0.08,0.22,0.09,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.04,47.83,44.57,44.05,40.2,52.43707412042832,47.56292587957169,Menang
